iteration,archive_index,f1,f2
18,71,0.07442589849819187,0.7337046604399768
18,72,0.8100293321653238,0.09998370450012195
18,73,0.0,1.0
18,74,0.09771330458906785,0.6874632104260298
18,75,0.4367082567179214,0.35940735669195856
18,76,0.3406499189404608,0.4168195586788468
18,77,0.06842407762333697,0.7402530211632143
18,78,0.6172750160806812,0.214331484606465
18,79,0.5,0.2928932188134524
18,80,0.018499011448227465,0.863988928949782
18,81,0.3626459816811533,0.40107543373344845
18,82,0.14146772370187005,0.6288752931938589
18,83,0.07685082544242644,0.7227801856965732
18,84,0.2342164854658052,0.5160408225213564
18,85,0.2000479200040245,0.5527328315156315
18,86,0.29479111906892247,0.46044227778130215
18,87,1.0,0.0
18,88,0.007156208629985117,0.9180976973081281
18,89,0.7366860694374872,0.14398449757909004
18,90,0.252726876777107,0.4972805188008853
18,91,0.12589700596264533,0.6451803190877861
18,92,0.7317504332416817,0.1445758752281523
18,93,0.4378618335024614,0.3382887083459575
18,94,0.8677948475329543,0.06963425855783807
18,95,0.4042807595425092,0.36416923671270107
18,96,0.5593498398672352,0.2521030553162854
18,97,0.7298236077136486,0.1457028574824515
18,98,1.0,0.0
18,99,0.5902851961886426,0.23169980073629903
19,0,0.5089098205744204,0.2866208437482769
19,1,0.016656619967820335,0.8762023375993315
19,2,0.9661196123668745,0.01708616228741877
19,3,0.1425844197076731,0.6223964781577467
19,4,0.9789745562274333,0.013595403905215584
19,5,0.9606588352244239,0.019867950108545918
19,6,0.009832931119375776,0.9008388628575903
19,7,0.0017756369873179745,0.9578616921635672
19,8,0.011506171228391343,0.8927331774107606
19,9,0.6604036721527781,0.18734775447748986
19,10,0.8806629824065502,0.06318525966742009
19,11,0.5854649288318542,0.23484319983950075
19,12,0.9439464748250488,0.028430921228424055
19,13,0.9686661102347485,0.015791632714520887
19,14,0.799358573756528,0.1065235215529291
19,15,0.5691235292525916,0.24559723671463696
19,16,0.8873498747379276,0.05800749751501333
19,17,0.04326350379583414,0.7940118682717099
19,18,1.0,0.0
19,19,0.03478743604277179,0.8155423682165919
19,20,0.87,0.06726209469111855
19,21,0.6766855367901414,0.17908869200373806
19,22,0.6847553159766998,0.17470425845435833
19,23,1.0,0.0
19,24,0.5108418814330506,0.2865236631242882
19,25,0.3226574976293082,0.4319705134156254
19,26,1.0,0.0
19,27,0.5,0.2928932188134524
19,28,0.5,0.2928932188134524
19,29,0.5071562086299851,0.2911324799436324
19,30,0.04377258106882713,0.7907810212508742
19,31,0.7803384121959893,0.11663234596460947
19,32,0.5653732015870155,0.24808697205925767
19,33,0.8208382751994046,0.09730030819399613
19,34,0.028864325729070717,0.8331667791918973
19,35,0.0,1.0
19,36,0.37,0.3917237469701781
19,37,0.08346726786480149,0.7110929771279322
19,38,0.0,1.0
19,39,0.14994073776407624,0.6127781801549966
19,40,0.023356927789865478,0.8471702653608746
19,41,0.8100293321653238,0.09998370450012195
19,42,0.06842407762333697,0.7402530211632143
19,43,0.6172750160806812,0.214331484606465
19,44,0.018499011448227465,0.863988928949782
19,45,0.14146772370187005,0.6288752931938589
19,46,0.07685082544242644,0.7227801856965732
19,47,0.2000479200040245,0.5527328315156315
19,48,0.007156208629985117,0.9180976973081281
19,49,0.252726876777107,0.4972805188008853
19,50,0.12589700596264533,0.6451803190877861
19,51,0.8677948475329543,0.06963425855783807
19,52,0.5902851961886426,0.23169980073629903
19,53,0.09054685930105716,0.702251298780265
19,54,0.5923718970758687,0.2310259508007877
19,55,0.8385474257508817,0.0842776481100389
19,56,0.4809006656948518,0.3065299821226214
19,57,0.002378138687385012,0.9558847433216221
19,58,0.53778747473809,0.26666005513262137
19,59,0.15602215776413997,0.6050035977832964
19,60,0.9822836175673826,0.009059664102195377
19,61,0.7616819576519247,0.1272560755571399
19,62,0.0,1.0
19,63,0.657702802812614,0.18901121905872587
19,64,0.9053107877643647,0.0504070537276316
19,65,1.0,0.0
19,66,0.18614027286318158,0.5685602326359083
19,67,1.0,0.0
19,68,0.5,0.2928932188134524
19,69,0.0,1.0
19,70,0.32624372415752234,0.4288225108098864
19,71,0.39554767541834746,0.37107418925731195
19,72,0.0,1.0
19,73,0.07205193217329764,0.731575090251859
19,74,0.7604104610560718,0.12798482750810358
19,75,0.08061811833269265,0.7160667009090116
19,76,0.5,0.2928932188134524
19,77,0.7205423103540542,0.15454565266673614
19,78,0.26051116465024027,0.4901492720164757
19,79,0.5172099383129696,0.28173912321316846
19,80,0.6199468427473533,0.2128434332149102
19,81,0.07389669447988612,0.7281605354627734
19,82,0.3497822124367906,0.4085761144181015
19,83,0.414785727032483,0.3559613932127337
19,84,0.7342164854658052,0.14313566682595247
19,85,0.0,1.0
19,86,0.05606603177546818,0.7656336868347605
19,87,1.0,0.0
19,88,0.7292691066127032,0.14602745558612762
19,89,0.1515414573189664,0.6107167389689528
19,90,0.27483802390837986,0.47575003680650596
19,91,0.5243694059902794,0.2758664446455479
19,92,0.3677948475329543,0.39353907996231585
19,93,0.0,1.0
19,94,0.24689413558966988,0.5031155711941961
19,95,0.5299936482978745,0.2719933734519482
19,96,0.21619040781420462,0.5350371973864956
19,97,0.10586048895479916,0.6746379110056011
19,98,0.9367642523269284,0.03764873003247623
19,99,0.23309037038966063,0.5172056645012697
20,0,0.5089098205744204,0.2866208437482769
20,1,0.9661196123668745,0.01708616228741877
20,2,0.1425844197076731,0.6223964781577467
20,3,0.9789745562274333,0.013595403905215584
20,4,0.9606588352244239,0.019867950108545918
20,5,0.009832931119375776,0.9008388628575903
20,6,0.0017756369873179745,0.9578616921635672
20,7,0.011506171228391343,0.8927331774107606
20,8,0.6604036721527781,0.18734775447748986
20,9,0.8806629824065502,0.06318525966742009
20,10,0.9686661102347485,0.015791632714520887
20,11,0.799358573756528,0.1065235215529291
20,12,0.5691235292525916,0.24559723671463696
20,13,0.04326350379583414,0.7940118682717099
20,14,0.87,0.06726209469111855
20,15,0.5108418814330506,0.2865236631242882
20,16,0.3226574976293082,0.4319705134156254
20,17,0.5653732015870155,0.24808697205925767
20,18,0.8208382751994046,0.09730030819399613
20,19,0.0,1.0
20,20,0.08346726786480149,0.7110929771279322
20,21,0.8100293321653238,0.09998370450012195
20,22,0.6172750160806812,0.214331484606465
20,23,0.07685082544242644,0.7227801856965732
20,24,0.2000479200040245,0.5527328315156315
20,25,0.252726876777107,0.4972805188008853
20,26,0.8677948475329543,0.06963425855783807
20,27,0.5902851961886426,0.23169980073629903
20,28,0.5923718970758687,0.2310259508007877
20,29,0.002378138687385012,0.9558847433216221
20,30,0.53778747473809,0.26666005513262137
20,31,0.15602215776413997,0.6050035977832964
20,32,0.9822836175673826,0.009059664102195377
20,33,0.7616819576519247,0.1272560755571399
20,34,0.657702802812614,0.18901121905872587
20,35,0.9053107877643647,0.0504070537276316
20,36,1.0,0.0
20,37,0.0,1.0
20,38,0.7604104610560718,0.12798482750810358
20,39,0.7205423103540542,0.15454565266673614
20,40,0.5172099383129696,0.28173912321316846
20,41,0.3497822124367906,0.4085761144181015
20,42,0.05606603177546818,0.7656336868347605
20,43,0.1515414573189664,0.6107167389689528
20,44,0.0,1.0
20,45,0.5299936482978745,0.2719933734519482
20,46,1.0,0.0
20,47,0.03921836008964641,0.8019637404674427
20,48,0.9650177931369333,0.01764680835407617
20,49,1.0,0.0
20,50,0.6819880873424123,0.17597836932124644
20,51,0.8230122966582918,0.09279974831446847
20,52,0.7803384121959893,0.12330126186736545
20,53,0.3138328254602723,0.43979215869440713
20,54,0.5793172665319017,0.2388710578805312
20,55,0.2832099340656531,0.4678252786296092
20,56,0.09874056210172111,0.6905269471707065
20,57,0.4149941857960426,0.3557995763770079
20,58,0.1812747235737524,0.5742363054771433
20,59,0.5,0.2928932188134524
20,60,1.0,0.0
20,61,0.021762830671966056,0.8524776943239902
20,62,0.5072050939853566,0.28781667108436426
20,63,0.014294269967056565,0.8850387364347417
20,64,0.056849954020372406,0.7615677160693787
20,65,0.0305408233940635,0.8256900316323924
20,66,0.5883683233426467,0.2329482916108936
20,67,0.0,1.0
20,68,0.14058182338051212,0.6250575732455553
20,69,0.13753459852970595,0.6291434259316603
20,70,0.2604104610560718,0.48979043309193576
20,71,0.2879310817349321,0.46341187510920356
20,72,0.7046311632413529,0.16072313339020272
20,73,0.45032070924927947,0.3289406067647369
20,74,0.025865557600825095,0.8391722735321266
20,75,0.0725592267931022,0.7306318007018977
20,76,0.48977570559785844,0.30059424481830255
20,77,0.18245426865910924,0.5728533405736278
20,78,0.5,0.2928932188134524
20,79,0.15061224115655097,0.6119120703287063
20,80,0.9147857270324831,0.04380972581201549
20,81,0.41782052965734817,0.3536096151261622
20,82,1.0,0.0
20,83,0.5,0.2928932188134524
20,84,1.0,0.0
20,85,0.5,0.2928932188134524
20,86,0.9298001820323077,0.035738530256285816
20,87,0.0,1.0
20,88,0.20978799639764897,0.541973803808506
20,89,0.6515414573189664,0.1928188200168649
20,90,0.0,1.0
20,91,1.0,0.0
20,92,0.08601362305053262,0.706719207839087
20,93,0.01968121722250027,0.8619358999695074
20,94,0.10009373491157503,0.6836240607891064
20,95,0.0,1.0
20,96,0.2610845507402203,0.48903566588242164
20,97,0.018483699682525,0.8640452292763325
20,98,0.5451581050249429,0.26165177251858807
20,99,0.6589149208236897,0.1882642543144415
21,0,0.5089098205744204,0.2866208437482769
21,1,0.9661196123668745,0.01708616228741877
21,2,0.1425844197076731,0.6223964781577467
21,3,0.9606588352244239,0.019867950108545918
21,4,0.009832931119375776,0.9008388628575903
21,5,0.011506171228391343,0.8927331774107606
21,6,0.8806629824065502,0.06318525966742009
21,7,0.9686661102347485,0.015791632714520887
21,8,0.799358573756528,0.1065235215529291
21,9,0.5691235292525916,0.24559723671463696
21,10,0.87,0.06726209469111855
21,11,0.5653732015870155,0.24808697205925767
21,12,0.8208382751994046,0.09730030819399613
21,13,0.252726876777107,0.4972805188008853
21,14,0.8677948475329543,0.06963425855783807
21,15,0.5902851961886426,0.23169980073629903
21,16,0.5923718970758687,0.2310259508007877
21,17,0.002378138687385012,0.9558847433216221
21,18,0.7616819576519247,0.1272560755571399
21,19,0.657702802812614,0.18901121905872587
21,20,0.9053107877643647,0.0504070537276316
21,21,1.0,0.0
21,22,0.7604104610560718,0.12798482750810358
21,23,0.7205423103540542,0.15454565266673614
21,24,0.5172099383129696,0.28173912321316846
21,25,0.3497822124367906,0.4085761144181015
21,26,0.1515414573189664,0.6107167389689528
21,27,0.5299936482978745,0.2719933734519482
21,28,1.0,0.0
21,29,0.9650177931369333,0.01764680835407617
21,30,1.0,0.0
21,31,0.8230122966582918,0.09279974831446847
21,32,0.1812747235737524,0.5742363054771433
21,33,0.021762830671966056,0.8524776943239902
21,34,0.014294269967056565,0.8850387364347417
21,35,0.056849954020372406,0.7615677160693787
21,36,0.14058182338051212,0.6250575732455553
21,37,0.7046311632413529,0.16072313339020272
21,38,0.0725592267931022,0.7306318007018977
21,39,0.18245426865910924,0.5728533405736278
21,40,0.9147857270324831,0.04380972581201549
21,41,0.9298001820323077,0.035738530256285816
21,42,0.6515414573189664,0.1928188200168649
21,43,0.0,1.0
21,44,0.01968121722250027,0.8619358999695074
21,45,0.0,1.0
21,46,0.018483699682525,0.8640452292763325
21,47,1.0,0.0
21,48,0.18198808734241234,0.5733993819244839
21,49,0.53778747473809,0.26666005513262137
21,50,0.8038283054287366,0.10404764669723568
21,51,1.0,0.0
21,52,0.0,1.0
21,53,0.4009081835479038,0.36682689290534154
21,54,0.25207030776953077,0.5203831130694142
21,55,0.31325967025707346,0.44586084360288714
21,56,0.04703978988161597,0.7831134170087601
21,57,0.5987405621017211,0.2280607955219382
21,58,0.022955027664494088,0.8484908330677841
21,59,0.6812747235737524,0.17460632206579607
21,60,1.0,0.0
21,61,0.13217935268719633,0.6364352152817928
21,62,0.5454245305310012,0.26147137460285186
21,63,0.05674095350492703,0.7617964032493905
21,64,0.0,1.0
21,65,0.4504101941451534,0.3288739357280531
21,66,0.129869558989132,0.6396258069878866
21,67,0.6094909796816612,0.21930096728530446
21,68,1.0,0.0
21,69,0.132316943548627,0.6362460398172591
21,70,0.3286827540212943,0.4269412573604879
21,71,0.05672085484410272,0.761838594973697
21,72,0.5,0.2928932188134524
21,73,0.2695573959408929,0.48161812833571793
21,74,0.1229531135314603,0.649353292427463
21,75,0.5058846902324224,0.2887442863270465
21,76,0.12113433458675948,0.6519564185525619
21,77,0.25284309006115213,0.49716494746174256
21,78,0.5130659453245168,0.283713782539049
21,79,0.4316397278394666,0.34300705647665697
21,80,0.9586596643128874,0.020979153504883247
21,81,0.4427276848287579,0.3427496292006368
21,82,0.17956615913417764,0.5770918873230103
21,83,0.5681746289362146,0.24680732475964653
21,84,0.973143710966569,0.013519533408507312
21,85,0.7259036285020144,0.1489911165330745
21,86,0.5,0.2928932188134524
21,87,0.055224299576503766,0.7650014902674833
21,88,0.7690393530886881,0.1237427650991194
21,89,0.3301495216590432,0.42560696607350657
21,90,0.0,1.0
21,91,0.33500002951418706,0.421208129364115
21,92,0.12442395532730266,0.6472622003140256
21,93,0.0,1.0
21,94,0.0087783758041311,0.9063070130472344
21,95,0.22750714341698153,0.5251358565238764
21,96,0.0,1.0
21,97,0.5,0.2928932188134524
21,98,0.2624906414972836,0.48766159474690596
21,99,0.6458622913530659,0.19634441994529406
22,0,0.5089098205744204,0.2866208437482769
22,1,0.9661196123668745,0.01708616228741877
22,2,0.1425844197076731,0.6223964781577467
22,3,0.009832931119375776,0.9008388628575903
22,4,0.8806629824065502,0.06318525966742009
22,5,0.9686661102347485,0.015791632714520887
22,6,0.8208382751994046,0.09730030819399613
22,7,0.252726876777107,0.4972805188008853
22,8,0.5902851961886426,0.23169980073629903
22,9,0.5923718970758687,0.2310259508007877
22,10,0.002378138687385012,0.9558847433216221
22,11,0.7616819576519247,0.1272560755571399
22,12,0.657702802812614,0.18901121905872587
22,13,0.9053107877643647,0.0504070537276316
22,14,1.0,0.0
22,15,0.5172099383129696,0.28173912321316846
22,16,0.5299936482978745,0.2719933734519482
22,17,0.9650177931369333,0.01764680835407617
22,18,0.014294269967056565,0.8850387364347417
22,19,0.056849954020372406,0.7615677160693787
22,20,0.14058182338051212,0.6250575732455553
22,21,0.7046311632413529,0.16072313339020272
22,22,0.0725592267931022,0.7306318007018977
22,23,0.6515414573189664,0.1928188200168649
22,24,0.01968121722250027,0.8619358999695074
22,25,0.018483699682525,0.8640452292763325
22,26,1.0,0.0
22,27,0.18198808734241234,0.5733993819244839
22,28,0.53778747473809,0.26666005513262137
22,29,0.8038283054287366,0.10404764669723568
22,30,1.0,0.0
22,31,0.04703978988161597,0.7831134170087601
22,32,0.13217935268719633,0.6364352152817928
22,33,0.5454245305310012,0.26147137460285186
22,34,0.6094909796816612,0.21930096728530446
22,35,0.5,0.2928932188134524
22,36,0.25284309006115213,0.49716494746174256
22,37,0.5681746289362146,0.24680732475964653
22,38,0.973143710966569,0.013519533408507312
22,39,0.7259036285020144,0.1489911165330745
22,40,0.055224299576503766,0.7650014902674833
22,41,0.33500002951418706,0.421208129364115
22,42,0.12442395532730266,0.6472622003140256
22,43,0.0,1.0
22,44,0.0087783758041311,0.9063070130472344
22,45,0.2624906414972836,0.48766159474690596
22,46,0.5,0.2928932188134524
22,47,0.7112040332037585,0.15667086306486577
22,48,0.0,1.0
22,49,1.0,0.0
22,50,0.39684943529086164,0.37004013199977437
22,51,0.9795730920497716,0.01026615090228844
22,52,0.2515989442002913,0.49840360427900676
22,53,0.4086232611598273,0.3607635326736848
22,54,0.8858618723961684,0.05879764535134724
22,55,0.5229550276644941,0.2768437045392649
22,56,0.8617901084337987,0.07761409373522847
22,57,0.8242530604035669,0.09211616359604302
22,58,1.0,0.0
22,59,0.5549772058759637,0.2556659423015897
22,60,0.336332023420874,0.42005860345990653
22,61,0.9386940463302426,0.03113775678363717
22,62,0.11918100344470887,0.6547739820860703
22,63,0.8763210672850744,0.06387977947003276
22,64,0.12154562582479245,0.6529885081808997
22,65,0.26921710547324706,0.4811386452304941
22,66,0.5,0.2928932188134524
22,67,0.227077541831553,0.5234734615663541
22,68,0.2977090137959224,0.4543728252772573
22,69,0.17924931779147008,0.5766215430711311
22,70,0.03225363757229038,0.8206535461730041
22,71,0.5577248645004167,0.25439913588250174
22,72,0.041731089494636844,0.7957181126613599
22,73,0.9713501982868662,0.014428998860626874
22,74,0.15748181452102128,0.6032249551942989
22,75,0.36174926326255996,0.39926619665711854
22,76,0.5,0.2928932188134524
22,77,0.11774208827186328,0.6568643296422488
22,78,0.062367084229756675,0.7502659730237854
22,79,0.7528430900611521,0.13233469006698662
22,80,0.0,1.0
22,81,1.0,0.0
22,82,0.4591812445144016,0.32245999557464006
22,83,0.2330179359198784,0.5174184127730351
22,84,0.06817462893621462,0.7399478932844247
22,85,0.9952980125555467,0.0023537638242969727
22,86,0.2259036285020144,0.5247067973324104
22,87,0.7428147045105697,0.1381330122863681
22,88,0.06537505905446206,0.7443145310064296
22,89,0.8861864575460703,0.05862523002468867
22,90,0.0,1.0
22,91,0.6424289762872257,0.1984833275051443
22,92,0.8350000295141871,0.08670869063430658
22,93,0.6244239553273027,0.2097949915830053
22,94,0.0,1.0
22,95,0.0,1.0
22,96,0.27950118918922484,0.4713212798029177
22,97,0.2284886187499982,0.5219951686959658
22,98,0.0,1.0
22,99,0.6169541360966602,0.21453571940115557
23,0,0.5089098205744204,0.2866208437482769
23,1,0.9661196123668745,0.01708616228741877
23,2,0.1425844197076731,0.6223964781577467
23,3,0.009832931119375776,0.9008388628575903
23,4,0.8806629824065502,0.06318525966742009
23,5,0.9686661102347485,0.015791632714520887
23,6,0.8208382751994046,0.09730030819399613
23,7,0.252726876777107,0.4972805188008853
23,8,0.5923718970758687,0.2310259508007877
23,9,0.002378138687385012,0.9558847433216221
23,10,0.7616819576519247,0.1272560755571399
23,11,1.0,0.0
23,12,0.5172099383129696,0.28173912321316846
23,13,0.5299936482978745,0.2719933734519482
23,14,0.9650177931369333,0.01764680835407617
23,15,0.14058182338051212,0.6250575732455553
23,16,0.7046311632413529,0.16072313339020272
23,17,0.6515414573189664,0.1928188200168649
23,18,0.01968121722250027,0.8619358999695074
23,19,0.018483699682525,0.8640452292763325
23,20,1.0,0.0
23,21,0.53778747473809,0.26666005513262137
23,22,0.8038283054287366,0.10404764669723568
23,23,1.0,0.0
23,24,0.5454245305310012,0.26147137460285186
23,25,0.5,0.2928932188134524
23,26,0.25284309006115213,0.49716494746174256
23,27,0.5681746289362146,0.24680732475964653
23,28,0.973143710966569,0.013519533408507312
23,29,0.33500002951418706,0.421208129364115
23,30,0.0,1.0
23,31,0.0087783758041311,0.9063070130472344
23,32,0.0,1.0
23,33,1.0,0.0
23,34,0.2515989442002913,0.49840360427900676
23,35,0.8858618723961684,0.05879764535134724
23,36,0.5229550276644941,0.2768437045392649
23,37,0.8617901084337987,0.07761409373522847
23,38,0.8242530604035669,0.09211616359604302
23,39,1.0,0.0
23,40,0.9386940463302426,0.03113775678363717
23,41,0.11918100344470887,0.6547739820860703
23,42,0.12154562582479245,0.6529885081808997
23,43,0.5577248645004167,0.25439913588250174
23,44,0.041731089494636844,0.7957181126613599
23,45,0.9713501982868662,0.014428998860626874
23,46,0.15748181452102128,0.6032249551942989
23,47,0.062367084229756675,0.7502659730237854
23,48,1.0,0.0
23,49,0.06817462893621462,0.7399478932844247
23,50,0.2259036285020144,0.5247067973324104
23,51,0.8861864575460703,0.05862523002468867
23,52,0.0,1.0
23,53,0.6424289762872257,0.1984833275051443
23,54,0.8350000295141871,0.08670869063430658
23,55,0.6244239553273027,0.2097949915830053
23,56,0.0,1.0
23,57,1.0,0.0
23,58,0.35471351002089424,0.4044217011837199
23,59,0.1375990532998706,0.629056536248621
23,60,0.17637628173939096,0.580268250793075
23,61,0.3090557224507049,0.44407219672811393
23,62,0.17529961857485177,0.5813120271910694
23,63,0.3766890101562209,0.38625004264259133
23,64,0.0,1.0
23,65,0.0,1.0
23,66,0.7844909812224283,0.11428504516270677
23,67,0.32425306040356694,0.4305677736520641
23,68,0.06270721443002909,0.7495859140742496
23,69,0.3763210672850744,0.38654986568990435
23,70,0.14473012281917572,0.6209384262141011
23,71,0.9695215215040918,0.015357160436287098
23,72,0.19725354508406762,0.5565072423352464
23,73,0.13529406277279257,0.6321765875140728
23,74,0.4358865737296939,0.33978293438468743
23,75,0.6913667492103699,0.16851533435043442
23,76,0.67924931779147,0.17583416851250744
23,77,0.057724864500416695,0.7609717914999748
23,78,0.46439683789984304,0.3204692875799982
23,79,0.05055761852493029,0.7751497864690133
23,80,0.1434056663886462,0.6213105937728833
23,81,0.6024542508386712,0.22382073537186575
23,82,0.49529801255554673,0.29622587959236046
23,83,0.13519854906479337,0.6323064468000651
23,84,0.0,1.0
23,85,0.3305151010254469,0.4250955722683579
23,86,0.5653750590544621,0.24808573689917146
23,87,0.3861864575460703,0.37856097841697267
23,88,0.5,0.2928932188134524
23,89,0.19528295488237413,0.5580916895074566
23,90,0.9223697744109305,0.039599159511545134
23,91,0.2532323949524786,0.49677798641903725
23,92,0.15332904057983124,0.6104684493326871
23,93,0.01283036881509586,0.8867287820534454
23,94,0.4988239866291829,0.29372527538557425
23,95,0.11638691042037125,0.6588447414733707
23,96,0.03341950280462716,0.8171899816623083
23,97,0.055078370726686865,0.7669587798756882
23,98,0.5775160715459227,0.24005521809415475
23,99,0.6647618985947231,0.18931331356393483
24,0,0.5089098205744204,0.2866208437482769
24,1,0.9661196123668745,0.01708616228741877
24,2,0.1425844197076731,0.6223964781577467
24,3,0.8806629824065502,0.06318525966742009
24,4,0.9686661102347485,0.015791632714520887
24,5,0.8208382751994046,0.09730030819399613
24,6,0.252726876777107,0.4972805188008853
24,7,0.002378138687385012,0.9558847433216221
24,8,1.0,0.0
24,9,0.5172099383129696,0.28173912321316846
24,10,0.5299936482978745,0.2719933734519482
24,11,0.9650177931369333,0.01764680835407617
24,12,0.14058182338051212,0.6250575732455553
24,13,0.018483699682525,0.8640452292763325
24,14,1.0,0.0
24,15,0.25284309006115213,0.49716494746174256
24,16,0.973143710966569,0.013519533408507312
24,17,0.0087783758041311,0.9063070130472344
24,18,1.0,0.0
24,19,0.2515989442002913,0.49840360427900676
24,20,0.8858618723961684,0.05879764535134724
24,21,0.5229550276644941,0.2768437045392649
24,22,0.8617901084337987,0.07761409373522847
24,23,0.8242530604035669,0.09211616359604302
24,24,0.9713501982868662,0.014428998860626874
24,25,0.8861864575460703,0.05862523002468867
24,26,1.0,0.0
24,27,0.35471351002089424,0.4044217011837199
24,28,0.17637628173939096,0.580268250793075
24,29,0.17529961857485177,0.5813120271910694
24,30,0.7844909812224283,0.11428504516270677
24,31,0.06270721443002909,0.7495859140742496
24,32,0.14473012281917572,0.6209384262141011
24,33,0.057724864500416695,0.7609717914999748
24,34,0.46439683789984304,0.3204692875799982
24,35,0.05055761852493029,0.7751497864690133
24,36,0.1434056663886462,0.6213105937728833
24,37,0.6024542508386712,0.22382073537186575
24,38,0.49529801255554673,0.29622587959236046
24,39,0.13519854906479337,0.6323064468000651
24,40,0.0,1.0
24,41,0.3861864575460703,0.37856097841697267
24,42,0.5,0.2928932188134524
24,43,0.2532323949524786,0.49677798641903725
24,44,0.01283036881509586,0.8867287820534454
24,45,0.11638691042037125,0.6588447414733707
24,46,0.03341950280462716,0.8171899816623083
24,47,0.5775160715459227,0.24005521809415475
24,48,0.23871548719613275,0.511414810707352
24,49,0.08159589709246917,0.714350044473189
24,50,0.09336755551822351,0.6957083147527301
24,51,0.651421958442751,0.19304415614894058
24,52,0.0,1.0
24,53,0.0,1.0
24,54,0.5,0.2928932188134524
24,55,0.15785333418320818,0.6026923934994346
24,56,0.5665252037287748,0.2475827577891192
24,57,0.6774986781968527,0.17724212738523581
24,58,0.010866471260428723,0.8957576321238397
24,59,0.5765074399099134,0.24071912976164522
24,60,0.8411497543874904,0.08285783305558869
24,61,0.03221410204438632,0.8205171260415459
24,62,0.5380260873846627,0.2664973842005315
24,63,0.12301234088371596,0.6496665195269818
24,64,0.0,1.0
24,65,0.6249230400303993,0.20947926021488894
24,66,0.11918100344470883,0.654941443155532
24,67,0.8287024537540847,0.08966904163700729
24,68,0.935886573729694,0.03258769196908917
24,69,1.0,0.0
24,70,0.5653828859185411,0.2480805322918277
24,71,0.2529187952319689,0.4970896747610277
24,72,0.24099247697903417,0.5090959631325643
24,73,0.5577248645004167,0.25319020862041675
24,74,0.27910067690305584,0.4717002016817953
24,75,0.0,1.0
24,76,0.6837711598123093,0.17319714503040148
24,77,0.0007517859459879872,0.9754024268028862
24,78,0.3846550606904577,0.38263531972445985
24,79,0.25252950617400116,0.49759533347710316
24,80,0.3001493858782637,0.4521410894415756
24,81,0.7216261372681887,0.1505141924268607
24,82,0.6434056663886463,0.1978742826784281
24,83,0.5222367440801067,0.27734050613023375
24,84,0.0,1.0
24,85,0.2600619403029068,0.49178565460097123
24,86,0.14723185363790448,0.6169308600198588
24,87,0.0,1.0
24,88,0.8305151010254469,0.08867398751849132
24,89,1.0,0.0
24,90,0.971108289958449,0.014551731465091589
24,91,0.06537505905446206,0.7443145310064296
24,92,0.8861864575460703,0.05862523002468867
24,93,0.33989355923149167,0.41699608986603554
24,94,0.6365921268420722,0.2021327636491944
24,95,0.5,0.2928932188134524
24,96,0.4223697744109305,0.3501001812502711
24,97,0.11263021821158206,0.6643957416664948
24,98,0.3188860408712535,0.43530004349986573
24,99,0.18246453065217644,0.574808316683033
25,0,0.5089098205744204,0.2866208437482769
25,1,0.9661196123668745,0.01708616228741877
25,2,0.1425844197076731,0.6223964781577467
25,3,0.8806629824065502,0.06318525966742009
25,4,0.9686661102347485,0.015791632714520887
25,5,0.252726876777107,0.4972805188008853
25,6,0.002378138687385012,0.9558847433216221
25,7,1.0,0.0
25,8,0.5299936482978745,0.2719933734519482
25,9,0.9650177931369333,0.01764680835407617
25,10,0.14058182338051212,0.6250575732455553
25,11,0.018483699682525,0.8640452292763325
25,12,0.25284309006115213,0.49716494746174256
25,13,0.973143710966569,0.013519533408507312
25,14,0.0087783758041311,0.9063070130472344
25,15,1.0,0.0
25,16,0.2515989442002913,0.49840360427900676
25,17,0.5229550276644941,0.2768437045392649
25,18,0.9713501982868662,0.014428998860626874
25,19,1.0,0.0
25,20,0.7844909812224283,0.11428504516270677
25,21,0.14473012281917572,0.6209384262141011
25,22,0.05055761852493029,0.7751497864690133
25,23,0.1434056663886462,0.6213105937728833
25,24,0.2532323949524786,0.49677798641903725
25,25,0.01283036881509586,0.8867287820534454
25,26,0.11638691042037125,0.6588447414733707
25,27,0.03341950280462716,0.8171899816623083
25,28,0.08159589709246917,0.714350044473189
25,29,0.09336755551822351,0.6957083147527301
25,30,0.0,1.0
25,31,0.010866471260428723,0.8957576321238397
25,32,0.8411497543874904,0.08285783305558869
25,33,0.03221410204438632,0.8205171260415459
25,34,0.5380260873846627,0.2664973842005315
25,35,0.5653828859185411,0.2480805322918277
25,36,0.2529187952319689,0.4970896747610277
25,37,0.24099247697903417,0.5090959631325643
25,38,0.5577248645004167,0.25319020862041675
25,39,0.0,1.0
25,40,0.0007517859459879872,0.9754024268028862
25,41,0.3846550606904577,0.38263531972445985
25,42,0.25252950617400116,0.49759533347710316
25,43,0.3001493858782637,0.4521410894415756
25,44,0.7216261372681887,0.1505141924268607
25,45,0.8305151010254469,0.08867398751849132
25,46,0.971108289958449,0.014551731465091589
25,47,0.06537505905446206,0.7443145310064296
25,48,0.8861864575460703,0.05862523002468867
25,49,0.6365921268420722,0.2021327636491944
25,50,0.09490047420243553,0.6919407943228517
25,51,0.5,0.2928932188134524
25,52,0.0,1.0
25,53,0.0,1.0
25,54,0.238293706103542,0.512303573137737
25,55,0.943899687229996,0.028455637022561257
